,season,speaker,episode,speaker_lines,total_lines,percent
741,3,pam,14,10,211,4.739
742,3,paris,14,6,211,2.844
743,3,phyllis,14,3,211,1.422
744,3,ryan,14,3,211,1.422
745,3,stanley,14,2,211,0.9480000000000001
746,3,staples guy,14,1,211,0.47400000000000003
747,3,andy,19,2,357,0.5599999999999999
748,3,angela,19,11,357,3.081
749,3,creed,19,3,357,0.84
750,3,darryl,19,42,357,11.765
751,3,dwight,19,17,357,4.7620000000000005
752,3,hunter,19,1,357,0.27999999999999997
753,3,jan,19,32,357,8.964
754,3,jim,19,43,357,12.045
755,3,karen,19,15,357,4.202
756,3,kelly,19,14,357,3.9219999999999997
757,3,kevin,19,8,357,2.241
758,3,michael,19,109,357,30.531999999999996
759,3,oscar,19,4,357,1.1199999999999999
760,3,pam,19,14,357,3.9219999999999997
761,3,phyllis,19,4,357,1.1199999999999999
762,3,roy,19,8,357,2.241
763,3,ryan,19,9,357,2.521
764,3,stanley,19,4,357,1.1199999999999999
765,3,toby,19,17,357,4.7620000000000005
766,3,andy,20,17,283,6.007
767,3,angela,20,1,283,0.35300000000000004
768,3,creed,20,3,283,1.06
769,3,darry,20,1,283,0.35300000000000004
770,3,darryl,20,25,283,8.834
771,3,dwight,20,56,283,19.788
772,3,everyone,20,1,283,0.35300000000000004
773,3,guy,20,1,283,0.35300000000000004
774,3,jim,20,23,283,8.126999999999999
775,3,karen,20,4,283,1.413
776,3,kelly,20,5,283,1.7670000000000001
777,3,kevin,20,13,283,4.594
778,3,lonny,20,11,283,3.887
779,3,madge,20,2,283,0.707
780,3,michael,20,81,283,28.621999999999996
781,3,oscar,20,3,283,1.06
782,3,pam,20,21,283,7.42
783,3,ryan,20,5,283,1.7670000000000001
784,3,stanley,20,2,283,0.707
785,3,toby,20,8,283,2.827
786,3,andy,21,32,252,12.698
787,3,angela,21,11,252,4.365
788,3,barbara,21,14,252,5.556
789,3,chad lite,21,6,252,2.3810000000000002
790,3,creed,21,8,252,3.175
791,3,dwight,21,31,252,12.302
792,3,jamie,21,3,252,1.1900000000000002
793,3,jim,21,48,252,19.048000000000002
794,3,karen,21,4,252,1.587
795,3,kelly,21,8,252,3.175
796,3,kevin,21,7,252,2.778
797,3,michael,21,50,252,19.841
798,3,oscar,21,6,252,2.3810000000000002
799,3,pam,21,16,252,6.349
800,3,phyllis,21,1,252,0.39699999999999996
801,3,ryan,21,2,252,0.7939999999999999
802,3,school official,21,4,252,1.587
803,3,stanley,21,1,252,0.39699999999999996
804,3,andy,22,10,282,3.546
805,3,angela,22,11,282,3.9010000000000002
806,3,creed,22,6,282,2.128
807,3,dwight,22,40,282,14.184
808,3,hunter,22,1,282,0.35500000000000004
809,3,jan,22,11,282,3.9010000000000002
810,3,jim,22,29,282,10.284
811,3,karen,22,15,282,5.319
812,3,kelly,22,4,282,1.418
813,3,kevin,22,11,282,3.9010000000000002
814,3,meredith,22,5,282,1.773
815,3,michael,22,78,282,27.66
816,3,pam,22,37,282,13.120999999999999
817,3,phyllis,22,12,282,4.255
818,3,ryan,22,5,282,1.773
819,3,toby,22,7,282,2.4819999999999998
820,3,andy,23,18,284,6.338000000000001
821,3,angela,23,8,284,2.817
822,3,creed,23,2,284,0.7040000000000001
823,3,david,23,15,284,5.282
824,3,dwight,23,38,284,13.38
825,3,group,23,5,284,1.7610000000000001
826,3,jim,23,22,284,7.746
827,3,karen,23,9,284,3.1690000000000005
828,3,kelly,23,9,284,3.1690000000000005
829,3,kevin,23,5,284,1.7610000000000001
830,3,meredith,23,1,284,0.35200000000000004
831,3,michael,23,105,284,36.972
832,3,oscar,23,5,284,1.7610000000000001
833,3,pam,23,23,284,8.099
834,3,phyllis,23,1,284,0.35200000000000004
835,3,ryan,23,3,284,1.056
836,3,stanley,23,11,284,3.873
837,3,toby,23,4,284,1.4080000000000001
838,3,andy,24,22,507,4.3389999999999995
839,3,angela,24,6,507,1.183
840,3,creed,24,2,507,0.394
841,3,david,24,47,507,9.27
842,3,dwight,24,58,507,11.44
843,3,hunter,24,6,507,1.183
844,3,jan,24,41,507,8.087
845,3,jim,24,69,507,13.608999999999998
846,3,karen,24,38,507,7.495
847,3,kelly,24,3,507,0.592
848,3,kevin,24,17,507,3.3529999999999998
849,3,meredith,24,6,507,1.183
850,3,michael,24,124,507,24.458
851,3,oscar,24,10,507,1.9720000000000002
852,3,pam,24,42,507,8.283999999999999
853,3,phyllis,24,4,507,0.7889999999999999
854,3,receptionist,24,1,507,0.197
855,3,ryan,24,4,507,0.7889999999999999
856,3,stanley,24,7,507,1.381
857,3,angela,15,4,254,1.575
858,3,ben franklin,15,24,254,9.449
859,3,bob vance,15,1,254,0.394
860,3,dwight,15,28,254,11.024000000000001
861,3,elizabeth,15,17,254,6.6930000000000005
862,3,jan,15,6,254,2.3619999999999997
863,3,jim,15,25,254,9.843
864,3,karen,15,17,254,6.6930000000000005
865,3,kelly,15,3,254,1.1809999999999998
866,3,kevin,15,2,254,0.787
867,3,meredith,15,2,254,0.787
868,3,michael,15,76,254,29.921
869,3,packer,15,11,254,4.331
870,3,pam,15,30,254,11.811
871,3,roy,15,1,254,0.394
872,3,ryan,15,6,254,2.3619999999999997
873,3,stanley,15,1,254,0.394
874,3,angela,16,3,177,1.695
875,3,bob vance,16,7,177,3.955
876,3,crowd,16,1,177,0.565
877,3,dwight,16,25,177,14.124
878,3,jim,16,19,177,10.734
879,3,karen,16,4,177,2.26
880,3,kelly,16,5,177,2.825
881,3,kevin,16,4,177,2.26
882,3,meredith,16,1,177,0.565
883,3,michael,16,49,177,27.683999999999997
884,3,pam,16,15,177,8.475000000000001
885,3,photographer,16,1,177,0.565
886,3,phyllis,16,15,177,8.475000000000001
887,3,priest,16,4,177,2.26
888,3,randy,16,2,177,1.13
889,3,roy,16,9,177,5.085
890,3,stanley,16,2,177,1.13
891,3,toby,16,2,177,1.13
892,3,uncle al,16,7,177,3.955
893,3,unknown,16,1,177,0.565
894,3,women,16,1,177,0.565
895,3,angela,17,2,186,1.075
896,3,artist,17,1,186,0.538
897,3,business student #1,17,4,186,2.1510000000000002
898,3,business student #2,17,3,186,1.6129999999999998
899,3,business student #3,17,2,186,1.075
900,3,college student,17,1,186,0.538
901,3,creed,17,5,186,2.688
902,3,dwight,17,22,186,11.828
903,3,gil,17,4,186,2.1510000000000002
904,3,jim,17,11,186,5.914
905,3,karen,17,5,186,2.688
906,3,kelly,17,9,186,4.839
907,3,kenny,17,1,186,0.538
908,3,kevin,17,6,186,3.2259999999999995
909,3,meredith,17,3,186,1.6129999999999998
910,3,michael,17,45,186,24.194
911,3,oscar,17,4,186,2.1510000000000002
912,3,pam,17,26,186,13.977999999999998
913,3,roy,17,8,186,4.301
914,3,ryan,17,14,186,7.527
915,3,stanley,17,1,186,0.538
916,3,toby,17,3,186,1.6129999999999998
917,3,woman,17,6,186,3.2259999999999995
918,3,angela,18,1,307,0.326
919,3,bartender,18,1,307,0.326
920,3,child,18,2,307,0.651
921,3,creed,18,2,307,0.651
922,3,dan gore,18,1,307,0.326
923,3,david,18,8,307,2.606
924,3,dwight,18,31,307,10.098
925,3,everyone,18,1,307,0.326
926,3,jan,18,46,307,14.984
927,3,jim,18,23,307,7.492
928,3,karen,18,12,307,3.909
929,3,kelly,18,1,307,0.326
930,3,kenny,18,7,307,2.2800000000000002
931,3,kevin,18,8,307,2.606
932,3,man,18,1,307,0.326
933,3,michael,18,98,307,31.922
934,3,pam,18,22,307,7.166
935,3,rachel,18,10,307,3.257
936,3,roy,18,24,307,7.818
937,3,ryan,18,3,307,0.9769999999999999
938,3,student 1,18,1,307,0.326
939,3,student 2,18,1,307,0.326
940,3,toby,18,3,307,0.9769999999999999
941,4,ad guy 1,9,10,232,4.31
942,4,ad guy 2,9,5,232,2.155
943,4,andy,9,21,232,9.052
944,4,"andy, creed, kevin, kelly",9,25,232,10.776
945,4,"andy, creed, kevin, kelly, darryl",9,1,232,0.43099999999999994
946,4,angela,9,2,232,0.8619999999999999
947,4,bartender,9,4,232,1.7239999999999998
948,4,both,9,1,232,0.43099999999999994
949,4,creed,9,2,232,0.8619999999999999
950,4,darryl,9,16,232,6.897
951,4,david wallace,9,3,232,1.2930000000000001
952,4,dwight,9,10,232,4.31
953,4,everyone,9,1,232,0.43099999999999994
954,4,jim,9,27,232,11.638
955,4,kevin,9,3,232,1.2930000000000001
956,4,meredith,9,3,232,1.2930000000000001
957,4,michael,9,61,232,26.293
958,4,michael's ad,9,1,232,0.43099999999999994
959,4,oscar,9,1,232,0.43099999999999994
960,4,pam,9,18,232,7.759
961,4,phyllis,9,7,232,3.017
962,4,receptionist,9,1,232,0.43099999999999994
963,4,ryan,9,8,232,3.4479999999999995
964,4,stanley,9,1,232,0.43099999999999994
965,4,all,5,2,548,0.365
966,4,andy,5,45,548,8.212
967,4,angela,5,49,548,8.942
968,4,angels,5,1,548,0.182
969,4,bartender,5,1,548,0.182
970,4,darryl,5,9,548,1.6420000000000001
971,4,dunmiff/sys,5,6,548,1.095
972,4,dwight,5,83,548,15.146
973,4,dwightkschrute,5,3,548,0.547
974,4,everyone,5,1,548,0.182
975,4,jan,5,6,548,1.095
976,4,jim,5,71,548,12.956000000000001
977,4,kelly,5,8,548,1.46
978,4,kevin,5,14,548,2.555
979,4,man,5,4,548,0.73
980,4,manager,5,1,548,0.182
981,4,meredith,5,12,548,2.19
982,4,michael,5,150,548,27.372000000000003
983,4,oscar,5,8,548,1.46
984,4,pam,5,24,548,4.38
985,4,pam and jim,5,1,548,0.182
986,4,phyllis,5,8,548,1.46
987,4,pizza guy,5,22,548,4.015
988,4,ryan,5,6,548,1.095
989,4,sandy,5,1,548,0.182
990,4,stanley,5,7,548,1.277
991,4,tech guy,5,1,548,0.182
992,4,voice #1 on phone,5,2,548,0.365
993,4,voice #2 on phone,5,1,548,0.182
994,4,voice of thomas dean,5,1,548,0.182
995,4,all,13,1,286,0.35000000000000003
996,4,andy,13,10,286,3.497
997,4,angela,13,12,286,4.196
998,4,dwight,13,16,286,5.593999999999999
999,4,hunter's cd,13,1,286,0.35000000000000003
1000,4,jan,13,73,286,25.524
1001,4,jim,13,38,286,13.286999999999999
1002,4,michael,13,94,286,32.867000000000004
1003,4,officer,13,1,286,0.35000000000000003
1004,4,officer 1,13,3,286,1.049
1005,4,officer 2,13,2,286,0.699
1006,4,pam,13,28,286,9.790000000000001
1007,4,phyllis,13,1,286,0.35000000000000003
1008,4,stanley,13,1,286,0.35000000000000003
1009,4,woman,13,5,286,1.748
1010,4,all girls,15,1,313,0.319
1011,4,andy,15,4,313,1.278
1012,4,angela,15,4,313,1.278
1013,4,bartender,15,2,313,0.639
1014,4,cleaning lady,15,1,313,0.319
1015,4,creed,15,2,313,0.639
1016,4,dwight,15,42,313,13.419
1017,4,girl in 2nd club,15,5,313,1.5970000000000002
1018,4,girl in club,15,5,313,1.5970000000000002
1019,4,hank,15,5,313,1.5970000000000002
1020,4,jim,15,37,313,11.821
1021,4,kelly,15,3,313,0.958
1022,4,kevin,15,3,313,0.958
1023,4,meredith,15,1,313,0.319
1024,4,michael,15,93,313,29.712
1025,4,oscar,15,6,313,1.917
1026,4,pam,15,13,313,4.153
1027,4,phyllis,15,3,313,0.958
1028,4,ryan,15,60,313,19.169
1029,4,stanley,15,4,313,1.278
1030,4,tall girl #1,15,5,313,1.5970000000000002
1031,4,tall girl #2,15,1,313,0.319
1032,4,toby,15,8,313,2.556
1033,4,troy,15,4,313,1.278
1034,4,waitress,15,1,313,0.319
1035,4,amy,3,3,581,0.516
1036,4,andy,3,14,581,2.41
1037,4,angela,3,22,581,3.787
1038,4,creed,3,10,581,1.7209999999999999
1039,4,dwight,3,67,581,11.532
1040,4,ex-client,3,17,581,2.926
1041,4,gps,3,4,581,0.688
1042,4,jan,3,16,581,2.754
1043,4,jim,3,43,581,7.401000000000001
1044,4,kelly,3,21,581,3.614
1045,4,kevin,3,13,581,2.238
1046,4,larry myers,3,6,581,1.0330000000000001
1047,4,michael,3,143,581,24.613
1048,4,oscar,3,3,581,0.516
1049,4,pam,3,72,581,12.392
1050,4,phyllis,3,13,581,2.238
1051,4,robert dunder,3,11,581,1.8929999999999998
1052,4,ryan,3,80,581,13.769
1053,4,stanley,3,5,581,0.861
1054,4,toby,3,18,581,3.098
1055,4,andy,1,7,502,1.394
1056,4,angela,1,44,502,8.765
1057,4,creed,1,9,502,1.7930000000000001
1058,4,darryl,1,5,502,0.996
1059,4,dwight,1,60,502,11.952
1060,4,elizabeth,1,3,502,0.598
1061,4,intern,1,5,502,0.996
1062,4,it tech guy,1,3,502,0.598
1063,4,jan,1,7,502,1.394
1064,4,jim,1,54,502,10.757
1065,4,kelly,1,6,502,1.195
1066,4,kevin,1,17,502,3.386
1067,4,meredith,1,20,502,3.984
1068,4,michael,1,136,502,27.092
1069,4,nurse,1,2,502,0.398
1070,4,oscar,1,9,502,1.7930000000000001
1071,4,pam,1,85,502,16.932
1072,4,phyllis,1,4,502,0.7969999999999999
1073,4,ryan,1,7,502,1.394
1074,4,stanley,1,9,502,1.7930000000000001
1075,4,toby,1,9,502,1.7930000000000001
1076,4,waitress,1,1,502,0.199
1077,4,andy,7,13,459,2.8320000000000003
1078,4,angela,7,4,459,0.8710000000000001
1079,4,co-worker 1,7,1,459,0.218
1080,4,co-worker 2,7,3,459,0.654
1081,4,co-worker 3,7,3,459,0.654
1082,4,creed,7,7,459,1.525
1083,4,darryl,7,10,459,2.179
1084,4,dwight,7,40,459,8.715
1085,4,jan,7,31,459,6.7540000000000004
1086,4,jim,7,43,459,9.368
1087,4,kelly,7,12,459,2.614
1088,4,kevin,7,9,459,1.9609999999999999
1089,4,meredith,7,1,459,0.218
1090,4,michael,7,141,459,30.719
1091,4,mose,7,1,459,0.218
1092,4,mr. figaro,7,4,459,0.8710000000000001
1093,4,nick,7,13,459,2.8320000000000003
1094,4,oscar,7,25,459,5.447
1095,4,oscar and stanley,7,1,459,0.218
1096,4,pam,7,50,459,10.893
1097,4,phyllis,7,2,459,0.436
1098,4,ryan,7,21,459,4.575
1099,4,stanley,7,9,459,1.9609999999999999
1100,4,toby,7,2,459,0.436
1101,4,vikram,7,13,459,2.8320000000000003
1102,4,andy,10,8,284,2.817
1103,4,ben,10,4,284,1.4080000000000001
1104,4,dwight,10,38,284,13.38
1105,4,dwight and michael,10,1,284,0.35200000000000004
1106,4,jim,10,71,284,25.0
1107,4,karen,10,24,284,8.451
1108,4,kevin,10,2,284,0.7040000000000001
1109,4,michael,10,82,284,28.872999999999998
1110,4,michael and dwight,10,2,284,0.7040000000000001
1111,4,oscar,10,10,284,3.521
1112,4,pam,10,15,284,5.282
1113,4,phyllis,10,2,284,0.7040000000000001
1114,4,rolando,10,2,284,0.7040000000000001
1115,4,stanley,10,16,284,5.634
1116,4,toby,10,7,284,2.465
1117,4,andy,11,7,241,2.905
1118,4,angela,11,7,241,2.905
1119,4,creed,11,12,241,4.979
1120,4,dwight,11,25,241,10.373000000000001
1121,4,everybody,11,1,241,0.415
1122,4,jim,11,70,241,29.046
1123,4,kelly,11,1,241,0.415
1124,4,kevin,11,2,241,0.83
1125,4,meredith,11,5,241,2.075
1126,4,michael,11,71,241,29.461
1127,4,oscar,11,7,241,2.905
1128,4,pam,11,11,241,4.564
1129,4,phyllis,11,4,241,1.66
1130,4,stanley,11,2,241,0.83
1131,4,toby,11,16,241,6.639
1132,4,andy,14,14,222,6.306000000000001
1133,4,angela,14,1,222,0.44999999999999996
1134,4,bill cress,14,1,222,0.44999999999999996
1135,4,bob vance,14,1,222,0.44999999999999996
1136,4,coffee shop worker,14,1,222,0.44999999999999996
1137,4,creed,14,3,222,1.351
1138,4,dwight,14,19,222,8.559
1139,4,jan [on phone],14,1,222,0.44999999999999996
1140,4,jim,14,21,222,9.459
1141,4,kevin,14,20,222,9.009
1142,4,margaret,14,8,222,3.604
1143,4,michael,14,72,222,32.432
1144,4,michael/dwight,14,1,222,0.44999999999999996
1145,4,oscar,14,2,222,0.901
1146,4,pam,14,35,222,15.766
1147,4,paul,14,2,222,0.901
1148,4,paul faust,14,1,222,0.44999999999999996
1149,4,phyllis,14,9,222,4.054
1150,4,stanley,14,1,222,0.44999999999999996
1151,4,w.b. jones,14,4,222,1.802
1152,4,wendy's phone operator,14,5,222,2.252
1153,4,andy,16,25,261,9.579
1154,4,angela,16,3,261,1.149
1155,4,creed,16,1,261,0.383
1156,4,darryl,16,13,261,4.981
1157,4,dwight,16,32,261,12.261
1158,4,jim,16,23,261,8.812000000000001
1159,4,kelly,16,1,261,0.383
1160,4,kevin,16,8,261,3.065
1161,4,michael,16,91,261,34.866
1162,4,oscar,16,2,261,0.766
1163,4,pam,16,16,261,6.13
1164,4,phyllis,16,7,261,2.682
1165,4,ryan,16,6,261,2.299
1166,4,stanley,16,23,261,8.812000000000001
1167,4,toby,16,10,261,3.8309999999999995
1168,4,andy,17,12,198,6.061
1169,4,angela,17,4,198,2.02
1170,4,angela and dwight,17,1,198,0.505
1171,4,creed,17,4,198,2.02
1172,4,darryl,17,6,198,3.0300000000000002
1173,4,dwight,17,11,198,5.556
1174,4,graphics guy,17,10,198,5.051
1175,4,jim,17,19,198,9.596
1176,4,justin,17,15,198,7.576
1177,4,kelly,17,1,198,0.505
1178,4,kevin,17,7,198,3.535
1179,4,kid,17,2,198,1.01
1180,4,maguire,17,1,198,0.505
1181,4,meredith,17,1,198,0.505
1182,4,michael,17,45,198,22.727
1183,4,michael and darryl,17,1,198,0.505
1184,4,oscar,17,5,198,2.5250000000000004
1185,4,pam,17,37,198,18.687
1186,4,phil,17,9,198,4.545
1187,4,phil maguire,17,4,198,2.02
1188,4,phyllis,17,2,198,1.01
1189,4,woman on mic,17,1,198,0.505
1190,4,andy,18,7,540,1.2959999999999998
1191,4,angela,18,14,540,2.593
1192,4,creed,18,7,540,1.2959999999999998
1193,4,darryl,18,2,540,0.37
1194,4,dwight,18,37,540,6.851999999999999
1195,4,hank,18,1,540,0.185
1196,4,holly,18,71,540,13.148000000000001
1197,4,jan,18,24,540,4.444
1198,4,jim,18,65,540,12.037
1199,4,kelly,18,4,540,0.741
1200,4,kevin,18,27,540,5.0
1201,4,meredith,18,4,540,0.741
1202,4,michael,18,167,540,30.926
1203,4,oscar,18,1,540,0.185
1204,4,pam,18,44,540,8.148
1205,4,phyllis,18,18,540,3.3329999999999997
1206,4,ryan,18,5,540,0.9259999999999999
1207,4,stanley,18,1,540,0.185
1208,4,toby,18,37,540,6.851999999999999
1209,4,vance refrigeration guy,18,1,540,0.185
1210,4,woman over speakerphone,18,3,540,0.5559999999999999
1211,4,council,12,1,245,0.40800000000000003
1212,4,darryl,12,3,245,1.224
1213,4,david,12,3,245,1.224
1214,4,david wallace,12,1,245,0.40800000000000003
1215,4,deposition reporter,12,3,245,1.224
1216,4,diane,12,10,245,4.082
1217,4,diane kelly,12,12,245,4.898000000000001
1218,4,dwight,12,5,245,2.041
1219,4,jan,12,26,245,10.612
1220,4,jim,12,14,245,5.714
1221,4,kelly,12,15,245,6.122
1222,4,kevin,12,4,245,1.633
1223,4,lester,12,26,245,10.612
1224,4,man,12,3,245,1.224
1225,4,meredith,12,1,245,0.40800000000000003
1226,4,michael,12,82,245,33.469
1227,4,oscar,12,1,245,0.40800000000000003
1228,4,pam,12,21,245,8.571
1229,4,ryan,12,10,245,4.082
1230,4,toby,12,4,245,1.633
1231,5,a.j.,17,7,241,2.905
1232,5,all,17,1,241,0.415
1233,5,angela,17,16,241,6.639
1234,5,creed,17,2,241,0.83
1235,5,dwight,17,33,241,13.693
1236,5,jim,17,33,241,13.693
1237,5,karen,17,2,241,0.83
1238,5,kelly,17,16,241,6.639
1239,5,kevin,17,15,241,6.223999999999999
1240,5,man,17,1,241,0.415
1241,5,meredith,17,9,241,3.734
1242,5,michael,17,47,241,19.502
1243,5,oscar,17,11,241,4.564
1244,5,pam,17,39,241,16.183
1245,5,phyllis,17,1,241,0.415
1246,5,receptionist,17,5,241,2.075
1247,5,stanley,17,2,241,0.83
1248,5,woman,17,1,241,0.415
1249,5,aj,28,8,274,2.92
1250,5,andy,28,12,274,4.38
1251,5,angela,28,3,274,1.095
1252,5,both,28,1,274,0.365
1253,5,charles,28,12,274,4.38
1254,5,david,28,13,274,4.745
1255,5,dwight,28,40,274,14.599
1256,5,erin,28,3,274,1.095
1257,5,holly,28,40,274,14.599
1258,5,jim,28,26,274,9.489
1259,5,kendall,28,2,274,0.73
1260,5,kevin,28,5,274,1.825
1261,5,man,28,1,274,0.365
1262,5,man from buffalo,28,3,274,1.095
1263,5,meredith,28,2,274,0.73
1264,5,michael,28,53,274,19.343
1265,5,nurse,28,3,274,1.095
1266,5,oscar,28,2,274,0.73
1267,5,pam,28,25,274,9.124
1268,5,phyllis,28,4,274,1.46
1269,5,rolph,28,9,274,3.2849999999999997
1270,5,stanley,28,2,274,0.73
1271,5,toby,28,2,274,0.73
1272,5,woman,28,1,274,0.365
1273,5,woman from buffalo,28,2,274,0.73
1274,5,alex,7,10,374,2.674
1275,5,andy,7,26,374,6.952
1276,5,angela,7,6,374,1.6039999999999999
1277,5,customer,7,5,374,1.337
1278,5,darryl,7,1,374,0.267
1279,5,dwight,7,87,374,23.262
1280,5,group,7,1,374,0.267
1281,5,jim,7,107,374,28.610000000000003
1282,5,jim and pam,7,1,374,0.267
1283,5,kelly,7,23,374,6.15
1284,5,kevin,7,2,374,0.5349999999999999
1285,5,michael,7,65,374,17.380000000000003
1286,5,mother,7,4,374,1.0699999999999998
1287,5,pam,7,30,374,8.021
1288,5,ryan,7,6,374,1.6039999999999999
1289,5,all,5,1,272,0.368
1290,5,andy,5,7,272,2.574
1291,5,angela,5,8,272,2.941
1292,5,bob,5,10,272,3.676
1293,5,creed,5,2,272,0.735
1294,5,darryl,5,8,272,2.941
1295,5,david wallace,5,5,272,1.838
1296,5,dwight,5,31,272,11.397
1297,5,guy in audience,5,2,272,0.735
1298,5,hank [the security guard],5,1,272,0.368
1299,5,holly,5,40,272,14.706
1300,5,jim,5,21,272,7.721
1301,5,kevin,5,5,272,1.838
1302,5,man on phone,5,1,272,0.368
1303,5,michael,5,75,272,27.573999999999998
1304,5,michael [on phone],5,2,272,0.735
1305,5,oscar,5,5,272,1.838
1306,5,pam,5,5,272,1.838
1307,5,pam [on phone],5,4,272,1.471
1308,5,phyllis,5,23,272,8.456
1309,5,receptionist,5,1,272,0.368
1310,5,roy,5,14,272,5.147
1311,5,stanley,5,1,272,0.368
1312,5,andy,1,29,529,5.482
1313,5,angela,1,26,529,4.915
1314,5,creed,1,5,529,0.9450000000000001
1315,5,darryl,1,10,529,1.8900000000000001
1316,5,dwight,1,47,529,8.885
1317,5,friend,1,5,529,0.9450000000000001
1318,5,holly,1,75,529,14.177999999999999
1319,5,jan,1,5,529,0.9450000000000001
1320,5,jim,1,61,529,11.530999999999999
1321,5,jim9334,1,2,529,0.378
1322,5,jim9334 [screen name],1,1,529,0.189
1323,5,kelly,1,12,529,2.268
1324,5,kevin,1,16,529,3.025
1325,5,meredith,1,4,529,0.756
1326,5,michael,1,118,529,22.306
1327,5,oscar,1,20,529,3.781
1328,5,pam,1,40,529,7.561
1329,5,phyllis,1,16,529,3.025
1330,5,professor,1,5,529,0.9450000000000001
1331,5,receptionitis15,1,2,529,0.378
1332,5,receptionitis15 [screen name],1,1,529,0.189
1333,5,ronnie,1,3,529,0.567
1334,5,ryan,1,17,529,3.2140000000000004
1335,5,stanley,1,8,529,1.512
1336,5,toby,1,1,529,0.189
1337,5,andy,3,11,221,4.977
1338,5,angela,3,2,221,0.905
1339,5,creed,3,1,221,0.45199999999999996
1340,5,dwight,3,15,221,6.787
1341,5,holly,3,51,221,23.077
1342,5,jim,3,27,221,12.217
1343,5,kelly,3,3,221,1.357
1344,5,kendall,3,6,221,2.715
1345,5,kevin,3,5,221,2.262
1346,5,meredith,3,13,221,5.882
1347,5,michael,3,63,221,28.506999999999998
1348,5,michael & holly,3,1,221,0.45199999999999996
1349,5,oscar,3,5,221,2.262
1350,5,pam,3,9,221,4.072
1351,5,phyllis,3,3,221,1.357
1352,5,ryan,3,3,221,1.357
1353,5,stanley,3,3,221,1.357
1354,5,andy,4,13,282,4.61
1355,5,angela,4,13,282,4.61
1356,5,creed,4,2,282,0.709
1357,5,darryl,4,9,282,3.1910000000000003
1358,5,dwight,4,43,282,15.248000000000001
1359,5,holly,4,10,282,3.546
1360,5,jan,4,38,282,13.475000000000001
1361,5,jim,4,27,282,9.574
1362,5,kelly,4,2,282,0.709
1363,5,kevin,4,4,282,1.418
1364,5,meredith,4,1,282,0.35500000000000004
1365,5,michael,4,83,282,29.433
1366,5,oscar,4,3,282,1.064
1367,5,pam,4,25,282,8.865
1368,5,phyllis,4,7,282,2.4819999999999998
1369,5,stanley,4,2,282,0.709
1370,5,andy,6,40,327,12.232
1371,5,creed,6,2,327,0.612
1372,5,darryl,6,35,327,10.703
1373,5,dwight,6,36,327,11.008999999999999
1374,5,holly,6,36,327,11.008999999999999
1375,5,jim,6,25,327,7.6450000000000005
1376,5,kelly,6,5,327,1.529
1377,5,kevin,6,1,327,0.306
1378,5,meredith,6,1,327,0.306
1379,5,michael,6,81,327,24.771
1380,5,michael and holly,6,1,327,0.306
1381,5,"michael, holly, and darryl",6,1,327,0.306
1382,5,oscar,6,1,327,0.306
1383,5,pam,6,25,327,7.6450000000000005
1384,5,pete,6,15,327,4.587
1385,5,phyllis,6,4,327,1.2229999999999999
1386,5,ryan,6,4,327,1.2229999999999999
1387,5,stanley,6,1,327,0.306
1388,5,tom,6,13,327,3.9759999999999995
1389,5,andy,8,69,338,20.413999999999998
1390,5,angela,8,18,338,5.325
1391,5,beth,8,4,338,1.183
1392,5,client,8,2,338,0.592
1393,5,concierge,8,3,338,0.8880000000000001
1394,5,concierge marie,8,2,338,0.592
1395,5,creed,8,1,338,0.296
1396,5,david wallace,8,17,338,5.029999999999999
1397,5,dwight,8,15,338,4.438000000000001
1398,5,guy,8,1,338,0.296
1399,5,guy at table,8,3,338,0.8880000000000001
1400,5,jim,8,24,338,7.101
1401,5,kelly,8,15,338,4.438000000000001
1402,5,kevin,8,2,338,0.592
1403,5,marie,8,5,338,1.4789999999999999
1404,5,meredith,8,5,338,1.4789999999999999
1405,5,michael,8,79,338,23.372999999999998
1406,5,oscar,8,40,338,11.834
1407,5,pam,8,14,338,4.1419999999999995
1408,5,phyllis,8,2,338,0.592
1409,5,ryan,8,13,338,3.846
1410,5,stanley,8,3,338,0.8880000000000001
1411,5,stewardess,8,1,338,0.296
1412,5,andy,9,6,302,1.9869999999999999
1413,5,angela,9,2,302,0.662
1414,5,creed,9,2,302,0.662
1415,5,david,9,11,302,3.642
1416,5,dwight,9,40,302,13.245000000000001
1417,5,jim,9,31,302,10.265
1418,5,kelly,9,10,302,3.311
1419,5,kevin,9,2,302,0.662
1420,5,leo,9,3,302,0.993
1421,5,meredith,9,2,302,0.662
1422,5,michael,9,92,302,30.464000000000002
1423,5,oscar,9,3,302,0.993
1424,5,pam,9,26,302,8.609
1425,5,phyllis,9,3,302,0.993
1426,5,police officer 1,9,10,302,3.311
1427,5,police officer 2,9,6,302,1.9869999999999999
1428,5,ryan,9,18,302,5.96
1429,5,toby,9,29,302,9.603
1430,5,vance refrigeration guy,9,6,302,1.9869999999999999
1431,5,andy,10,17,360,4.7219999999999995
1432,5,angela,10,23,360,6.389
1433,5,creed,10,1,360,0.27799999999999997
1434,5,david,10,6,360,1.667
1435,5,dwight,10,29,360,8.056000000000001
1436,5,hank,10,13,360,3.611
1437,5,jim,10,35,360,9.722
1438,5,kelly,10,1,360,0.27799999999999997
1439,5,kevin,10,3,360,0.8330000000000001
1440,5,meredith,10,1,360,0.27799999999999997
