,season,episode,speaker,percent
3529,9,24,rachel,1.163
3530,9,24,ravi,1.357
3531,9,24,ryan,2.907
3532,9,24,seth mayers,0.581
3533,9,24,stanley,1.55
3534,9,24,stripper,0.9690000000000001
3535,9,24,toby,2.519
3536,9,24,usher,0.194
3537,9,24,val,0.581
3538,9,24,woman,0.194
3539,9,24,woman 1,0.194
3540,9,24,woman 2,0.388
3541,9,24,woman 3,0.194
3542,9,24,woman 4,0.388
3543,9,24,zeke,0.388
3544,9,1,andy,14.667
3545,9,1,angela,7.111000000000001
3546,9,1,clark,9.778
3547,9,1,creed,0.44400000000000006
3548,9,1,darryl,1.333
3549,9,1,david,0.44400000000000006
3550,9,1,doctor,0.44400000000000006
3551,9,1,dwight,18.667
3552,9,1,erin,1.778
3553,9,1,jim,9.333
3554,9,1,kelly,0.889
3555,9,1,kevin,3.1109999999999998
3556,9,1,meredith,0.889
3557,9,1,nellie,4.444
3558,9,1,off-camera,0.889
3559,9,1,oscar,4.0
3560,9,1,pam,8.444
3561,9,1,pete,5.778
3562,9,1,phyllis,0.44400000000000006
3563,9,1,rafe,0.44400000000000006
3564,9,1,ryan,0.44400000000000006
3565,9,1,stanley,1.333
3566,9,1,toby,4.889
3567,9,2,andy,11.589
3568,9,2,angela,2.318
3569,9,2,clark,7.285
3570,9,2,creed,1.325
3571,9,2,darryl,3.642
3572,9,2,dwight,10.927000000000001
3573,9,2,erin,10.265
3574,9,2,jim,12.914
3575,9,2,kenny,0.331
3576,9,2,kevin,3.311
3577,9,2,meredith,0.331
3578,9,2,nellie,10.927000000000001
3579,9,2,oscar,1.656
3580,9,2,pam,11.258
3581,9,2,pete,5.298
3582,9,2,phyllis,0.331
3583,9,2,roy,3.642
3584,9,2,server,0.662
3585,9,2,stanley,0.331
3586,9,2,toby,1.656
3587,9,3,andy,18.182000000000002
3588,9,3,angela,0.826
3589,9,3,clark,1.653
3590,9,3,darryl,12.809999999999999
3591,9,3,dwight,9.917
3592,9,3,erin,8.677999999999999
3593,9,3,fake jim,2.479
3594,9,3,jim,8.677999999999999
3595,9,3,kevin,1.24
3596,9,3,meredith,0.413
3597,9,3,nellie,13.636000000000001
3598,9,3,nellie and pam,0.413
3599,9,3,oscar,2.8930000000000002
3600,9,3,pam,13.222999999999999
3601,9,3,pete,2.0660000000000003
3602,9,3,phyllis,1.24
3603,9,3,stanley,0.826
3604,9,3,voicemail,0.826
3605,9,4,andy,12.739
3606,9,4,angela,1.592
3607,9,4,clark,3.8219999999999996
3608,9,4,creed,0.955
3609,9,4,darryl,3.5029999999999997
3610,9,4,dwight,12.739
3611,9,4,erin,3.5029999999999997
3612,9,4,group,6.051
3613,9,4,jim,18.790000000000003
3614,9,4,kevin,5.096
3615,9,4,meredith,2.229
3616,9,4,nellie,8.599
3617,9,4,oscar,4.459
3618,9,4,pam,9.236
3619,9,4,pete,0.637
3620,9,4,phyllis,1.592
3621,9,4,"phyllis, kevin & stanley",0.318
3622,9,4,stanley,3.1850000000000005
3623,9,4,toby,0.637
3624,9,4,video andy,0.318
3625,9,5,andy,17.857
3626,9,5,angela,2.1430000000000002
3627,9,5,broccoli rob,3.929
3628,9,5,businessman #1,0.714
3629,9,5,businessman #2,1.0710000000000002
3630,9,5,businessman #3,1.0710000000000002
3631,9,5,clark,1.786
3632,9,5,creed,1.0710000000000002
3633,9,5,darryl,2.1430000000000002
3634,9,5,dwight,13.929
3635,9,5,erin,7.857
3636,9,5,hct,0.714
3637,9,5,hct member #1,0.357
3638,9,5,hct member #2,0.714
3639,9,5,hct member #3,3.5709999999999997
3640,9,5,jim,13.214
3641,9,5,kevin,0.714
3642,9,5,meredith,1.786
3643,9,5,nellie,7.5
3644,9,5,oscar,1.0710000000000002
3645,9,5,pam,12.142999999999999
3646,9,5,pete,0.714
3647,9,5,senator lipton,1.786
3648,9,5,stanley,0.714
3649,9,5,toby,1.429
3650,9,7,andy,3.061
3651,9,7,angela,7.8229999999999995
3652,9,7,business partner,3.401
3653,9,7,clark,1.361
3654,9,7,colin,1.361
3655,9,7,creed,0.33999999999999997
3656,9,7,darryl,1.02
3657,9,7,david,2.041
3658,9,7,dwight,18.367
3659,9,7,erin,5.782
3660,9,7,everyone,0.6799999999999999
3661,9,7,hank,1.02
3662,9,7,jan,8.503
3663,9,7,jim,7.142999999999999
3664,9,7,kevin,1.02
3665,9,7,meredith,1.361
3666,9,7,molly,1.02
3667,9,7,nellie,2.041
3668,9,7,oscar,6.802999999999999
3669,9,7,pam,15.986
3670,9,7,pete,2.721
3671,9,7,phyllis,4.7620000000000005
3672,9,7,secretary,0.6799999999999999
3673,9,7,toby,1.701
3674,9,15,andy,24.627
3675,9,15,angela,1.493
3676,9,15,brian,3.7310000000000003
3677,9,15,clark,3.3579999999999997
3678,9,15,darryl,1.119
3679,9,15,david wallace,3.7310000000000003
3680,9,15,dwight,11.940000000000001
3681,9,15,erin,9.701
3682,9,15,jan,2.9850000000000003
3683,9,15,jim,10.448
3684,9,15,kevin,2.239
3685,9,15,meredith,0.746
3686,9,15,nail manager,0.746
3687,9,15,nail stylist 1,0.373
3688,9,15,nail stylist 2,0.746
3689,9,15,nellie,2.612
3690,9,15,oscar,2.612
3691,9,15,pam,11.193999999999999
3692,9,15,pete,2.9850000000000003
3693,9,15,phyllis,2.239
3694,9,15,stanley,0.373
3695,9,17,andy,2.294
3696,9,17,angela,3.6700000000000004
3697,9,17,aunt shirley,1.376
3698,9,17,cameron,4.128
3699,9,17,clark,2.294
3700,9,17,creed,1.376
3701,9,17,darryl,0.459
3702,9,17,dwight,23.852999999999998
3703,9,17,erin,1.8350000000000002
3704,9,17,esther,0.9169999999999999
3705,9,17,fannie,8.257
3706,9,17,german minister,1.376
3707,9,17,henry,1.376
3708,9,17,jeb,5.045999999999999
3709,9,17,jim,2.752
3710,9,17,kevin,5.505
3711,9,17,meredith,1.376
3712,9,17,mose,1.376
3713,9,17,nellie,0.9169999999999999
3714,9,17,oscar,5.045999999999999
3715,9,17,pam,9.633
3716,9,17,phyllis,3.6700000000000004
3717,9,17,stanley,0.9169999999999999
3718,9,17,todd packer,6.422
3719,9,17,zeke,4.128
3720,9,18,andy,3.313
3721,9,18,angela,9.639000000000001
3722,9,18,angela & oscar,0.301
3723,9,18,brian,6.927999999999999
3724,9,18,clark,7.53
3725,9,18,darryl,3.614
3726,9,18,dwight,14.759
3727,9,18,erin,0.9039999999999999
3728,9,18,esther,2.41
3729,9,18,group,1.807
3730,9,18,jim,9.337
3731,9,18,kevin,2.711
3732,9,18,meredith,0.9039999999999999
3733,9,18,mr. ruger,1.506
3734,9,18,nellie,1.205
3735,9,18,oscar,8.735
3736,9,18,pam,12.651000000000002
3737,9,18,pete,0.602
3738,9,18,phyllis,1.807
3739,9,18,promo voice,0.301
3740,9,18,ruger sister 1,0.602
3741,9,18,ruger sister 2,0.301
3742,9,18,ryan howard,5.12
3743,9,18,salesman,0.301
3744,9,18,salesmen,0.301
3745,9,18,senator,0.301
3746,9,18,stanley,1.506
3747,9,18,toby,0.602
3748,9,19,andy,11.831999999999999
3749,9,19,angela,0.763
3750,9,19,carla,3.053
3751,9,19,clark,14.504
3752,9,19,creed,0.763
3753,9,19,dwight,22.137
3754,9,19,erin,3.817
3755,9,19,everyone,0.382
3756,9,19,jim,5.7250000000000005
3757,9,19,kevin,1.908
3758,9,19,man,2.29
3759,9,19,meredith,0.763
3760,9,19,mrs. davis,1.908
3761,9,19,nellie,4.962
3762,9,19,oscar,2.672
3763,9,19,pam,3.435
3764,9,19,pete,0.763
3765,9,19,phyllis,1.908
3766,9,19,reporter #1,0.382
3767,9,19,reporter #2,0.382
3768,9,19,robert,2.672
3769,9,19,stanley,6.87
3770,9,19,toby,5.344
3771,9,19,todd,0.763
3772,9,20,andy,16.738
3773,9,20,angela,6.866999999999999
3774,9,20,"bob vance, vance refrigeration",0.42900000000000005
3775,9,20,carla fern,2.146
3776,9,20,clark,2.5749999999999997
3777,9,20,creed,0.42900000000000005
3778,9,20,darryl,4.292
3779,9,20,director,5.579
3780,9,20,dwight,9.013
3781,9,20,erin,6.866999999999999
3782,9,20,esther,2.5749999999999997
3783,9,20,group,0.8580000000000001
3784,9,20,jim,7.295999999999999
3785,9,20,kevin,4.292
3786,9,20,nellie,8.584
3787,9,20,oscar,0.8580000000000001
3788,9,20,pam,9.442
3789,9,20,pastor,0.42900000000000005
3790,9,20,pete,1.717
3791,9,20,producer,2.5749999999999997
3792,9,20,production assistant,0.42900000000000005
3793,9,20,robert,0.8580000000000001
3794,9,20,stanley,0.8580000000000001
3795,9,20,toby,3.004
3796,9,20,woman,1.288
3797,9,21,andy,18.367
3798,9,21,angela,7.6530000000000005
3799,9,21,clark,2.041
3800,9,21,creed,0.51
3801,9,21,darryl,2.806
3802,9,21,david wallace,9.949
3803,9,21,dwight,14.285999999999998
3804,9,21,erin,2.2960000000000003
3805,9,21,esther,0.255
3806,9,21,jim,16.582
3807,9,21,kevin,3.3160000000000003
3808,9,21,meredith,0.255
3809,9,21,nellie,1.276
3810,9,21,oscar,4.8469999999999995
3811,9,21,pam,7.6530000000000005
3812,9,21,pete,1.276
3813,9,21,phyllis,1.02
3814,9,21,sensei,2.806
3815,9,21,stanley,1.02
3816,9,21,toby,1.786
3817,9,8,angela,18.576
3818,9,8,creed,0.9289999999999999
3819,9,8,darryl,1.8579999999999999
3820,9,8,david,0.9289999999999999
3821,9,8,dwight,17.647
3822,9,8,erin,1.8579999999999999
3823,9,8,everyone,0.9289999999999999
3824,9,8,hide,1.238
3825,9,8,jim,8.978
3826,9,8,kevin,4.954
3827,9,8,meredith,2.477
3828,9,8,nellie,2.786
3829,9,8,oscar,6.811
3830,9,8,pam,5.263
3831,9,8,pete,7.1209999999999996
3832,9,8,phyllis,3.7150000000000003
3833,9,8,stanley,4.025
3834,9,8,toby,2.477
3835,9,8,trevor,6.811
3836,9,8,waiter,0.619
3837,9,9,angela,4.4670000000000005
3838,9,9,creed,0.687
3839,9,9,darryl,5.842
3840,9,9,dwight,20.275000000000002
3841,9,9,erin,8.247
3842,9,9,jim,20.619
3843,9,9,kevin,4.4670000000000005
3844,9,9,meredith,1.718
3845,9,9,nellie,3.7800000000000002
3846,9,9,oscar,2.405
3847,9,9,pam,10.997
3848,9,9,pete,7.5600000000000005
3849,9,9,phyllis,3.436
3850,9,9,stanley,1.718
3851,9,9,toby,3.7800000000000002
3852,9,10,angela,6.226
3853,9,10,both,0.38899999999999996
3854,9,10,creed,1.5559999999999998
3855,9,10,darryl,5.837
3856,9,10,dwight,7.0040000000000004
3857,9,10,erin,10.116999999999999
3858,9,10,helene,0.7779999999999999
3859,9,10,jim,10.895000000000001
3860,9,10,julius,3.113
3861,9,10,julius irving,0.38899999999999996
3862,9,10,kevin,6.226
3863,9,10,limo driver,0.7779999999999999
3864,9,10,meredith,8.559999999999999
3865,9,10,nellie,3.5020000000000002
3866,9,10,oscar,3.891
3867,9,10,pam,17.121
3868,9,10,pete,3.5020000000000002
3869,9,10,phyllis,3.113
3870,9,10,stanley,1.5559999999999998
3871,9,10,val,5.058
3872,9,10,worker,0.38899999999999996
3873,9,13,angela,0.358
3874,9,13,brian,2.5090000000000003
3875,9,13,clark,11.469999999999999
3876,9,13,darryl,0.717
3877,9,13,david wallace,3.2259999999999995
3878,9,13,dwight,32.257999999999996
3879,9,13,erin,0.717
3880,9,13,gabor,1.075
3881,9,13,hide,1.434
3882,9,13,jim,16.128999999999998
3883,9,13,kevin,0.358
3884,9,13,melvina,1.7919999999999998
3885,9,13,meredith,1.7919999999999998
3886,9,13,mose,1.434
3887,9,13,nate,0.717
3888,9,13,nellie,1.075
3889,9,13,oscar,0.717
3890,9,13,pam,8.244
3891,9,13,rolf,4.301
3892,9,13,sensei ira,0.358
3893,9,13,stanley,0.717
3894,9,13,trevor,3.2259999999999995
3895,9,13,troy,0.358
3896,9,13,wolf,3.5839999999999996
3897,9,13,zeke,1.434
3898,9,14,angela,5.7250000000000005
3899,9,14,athlead employee,0.382
3900,9,14,brian,3.053
3901,9,14,clark,1.5270000000000001
3902,9,14,creed,0.382
3903,9,14,darryl,13.358999999999998
3904,9,14,dwight,14.122000000000002
3905,9,14,erin,3.817
3906,9,14,frank,3.053
3907,9,14,glenn,0.382
3908,9,14,jim,11.450000000000001
3909,9,14,kevin,2.29
3910,9,14,meredith,0.382
3911,9,14,nate,1.5270000000000001
3912,9,14,nellie,3.435
3913,9,14,oscar,4.58
3914,9,14,pam,22.519
3915,9,14,party announcer,0.382
3916,9,14,party guest,0.382
3917,9,14,party photographer,1.908
3918,9,14,party waiter,0.382
3919,9,14,phyllis,0.382
3920,9,14,senator,3.053
3921,9,14,toby,1.145
3922,9,14,val,0.382
